tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
150,105,44,61,21,2.9047619047619047,61,0,58.095238095238095,0.0,62.857142857142854,123.66609523809537,-1.3597795552552772,0.6041358688312759,0.6041358688312759,0.0,1.8436423841059617,1.979335044596885,0.6041358688312759,1.963915424086553,1,500,250,100,0.005,,0.2,,0.1
200,115,54,61,21,2.9047619047619047,61,0,53.04347826086956,0.0,58.26086956521739,162.6106086956523,-1.1263497176876316,0.5892230362076973,0.5892230362076973,0.0,1.3824295190713114,1.757215658248331,0.5892230362076973,1.715572753895329,1,500,250,100,0.005,,0.2,,0.1
250,169,67,102,36,2.8333333333333335,102,0,60.35502958579882,0.0,64.49704142011835,154.8901775147931,-1.3891396982830937,0.5335407005573731,0.5335407005573731,0.0,1.6640373730558708,1.9528554185153364,0.5335407005573731,1.9226803988404668,1,500,250,100,0.005,,0.2,,0.1
300,181,79,102,36,2.8333333333333335,102,0,56.353591160220994,0.0,62.430939226519335,187.5464088397793,-1.1642960204275545,0.5305620014182729,0.5305620014182729,0.0,1.0705526955978202,1.795848589327122,0.5305620014182729,1.6948580218458273,1,500,250,100,0.005,,0.2,,0.1
350,294,113,181,67,2.701492537313433,180,1,61.224489795918366,0.3401360544217687,65.98639455782313,165.6217346938778,-1.543760387936169,0.49265553237835147,0.5205721990450182,0.027916666666666676,1.8660569443836401,2.0892648043584647,0.5178503452749721,2.061610733211141,1,500,250,100,0.005,,0.2,,0.1
400,301,123,178,64,2.78125,178,0,59.136212624584715,0.0,63.78737541528239,211.57784053156186,-1.3918406391949287,0.5227648595642044,0.5227648595642044,0.0,1.8641138396983628,1.9210906659779472,0.5227648595642044,1.914605498759133,1,500,250,100,0.005,,0.2,,0.1
450,500,182,318,111,2.864864864864865,318,0,63.6,0.0,67.6,174.82726000000034,-1.6057012743446126,0.5276416306329081,0.5276416306329081,0.0,1.533005715257882,2.2074586074120437,0.5276416306329081,2.1333429049775208,1,500,250,100,0.005,,0.2,,0.1
0,100,52,48,16,3.0,42,6,42.0,6.0,63.0,1.4460000000000006,-0.9330128205128203,1.1095238095238098,1.0995238095238098,-0.01,1.609047619047619,2.0867741935483877,0.9608333333333334,1.8938461538461537,2,500,250,100,0.005,,0.2,,0.1
50,67,33,34,12,2.8333333333333335,34,0,50.74626865671642,0.0,64.17910447761194,76.80940298507461,-1.8013491314529373,0.6188350634371396,0.6188350634371396,0.0,2.5542701525054468,2.369901960784314,0.6188350634371396,2.420184194890077,2,500,250,100,0.005,,0.2,,0.1
100,88,47,41,13,3.1538461538461537,41,0,46.59090909090909,0.0,59.09090909090909,105.36750000000008,-1.2511132576672304,0.6563124849070278,0.6563124849070278,0.0,2.3122322232223245,1.7837348734873497,0.6563124849070278,1.9074257425742582,2,500,250,100,0.005,,0.2,,0.1
150,123,55,68,23,2.9565217391304346,68,0,55.28455284552845,0.0,67.47967479674797,133.58292682926842,-1.4749688988785943,0.638345392335971,0.638345392335971,0.0,2.4138410596026514,2.0006167530690337,0.638345392335971,2.1133142912145653,2,500,250,100,0.005,,0.2,,0.1
200,142,69,73,24,3.0416666666666665,73,0,51.40845070422535,0.0,63.38028169014085,165.40211267605656,-1.2453625745779844,0.5800568463638985,0.5800568463638985,0.0,2.3960121975811264,1.6388794747328992,0.5800568463638985,1.8254194209418828,2,500,250,100,0.005,,0.2,,0.1
250,206,87,119,38,3.1315789473684212,119,0,57.76699029126213,0.0,67.47572815533981,166.85009708737886,-1.556740609355294,0.5841300218263268,0.5841300218263268,0.0,2.0095470203743,2.1800717090345514,0.5841300218263268,2.140870631181621,2,500,250,100,0.005,,0.2,,0.1
300,219,101,118,38,3.1052631578947367,118,0,53.881278538812786,0.0,63.926940639269404,207.32977168949802,-1.2655740253437666,0.5792803041245859,0.5792803041245859,0.0,1.8906215596327358,1.832109024865613,0.5792803041245859,1.8448543294683526,2,500,250,100,0.005,,0.2,,0.1
350,352,144,208,65,3.2,208,0,59.09090909090909,0.0,67.61363636363636,184.3731534090912,-1.6306858272003981,0.5829939311794244,0.5829939311794244,0.0,1.841210826130798,2.311697898445355,0.5829939311794244,2.2136797583798224,2,500,250,100,0.005,,0.2,,0.1
400,363,155,208,65,3.2,208,0,57.30027548209367,0.0,66.11570247933884,234.18151515151558,-1.4590148790291066,0.5802910450949418,0.5802910450949418,0.0,1.6916864581674926,2.1297435087631524,0.5802910450949418,2.0393059241240485,2,500,250,100,0.005,,0.2,,0.1
450,588,214,374,118,3.169491525423729,373,1,63.435374149659864,0.17006802721088435,71.08843537414965,188.50384920634957,-1.4997608121113557,0.5689837930029831,0.6058587930029831,0.036875,1.7559746877375735,2.1967938833117935,0.6043374459628682,2.104098258074224,2,500,250,100,0.005,,0.2,,0.1
0,100,54,46,15,3.066666666666667,40,6,40.0,6.0,67.0,1.3580000000000003,-0.20644122383252772,0.9338888888888888,1.3683333333333332,0.4344444444444444,1.3974074074074079,1.508518518518519,1.2465217391304348,1.4529629629629626,0,500,250,100,0.005,,0.5,,0.1
50,82,32,50,14,3.5714285714285716,42,8,51.21951219512195,9.75609756097561,67.07317073170732,67.9080894308943,-0.7460373482726426,0.7551912431639319,1.1711657996531943,0.4159745564892624,1.5254449472096527,1.981744066047472,1.0503352007469653,1.7963725490196079,0,500,250,100,0.005,,0.5,,0.1
100,109,46,63,17,3.7058823529411766,48,15,44.03669724770642,13.761467889908257,61.46788990825688,96.32324159021414,-0.7891865358569892,0.867054178106886,1.027577793493635,0.16052361538674895,1.1697863470557583,1.9203300330033017,0.8211363225158053,1.6103228583727944,0,500,250,100,0.005,,0.5,,0.1
